layer.1 MC19 layer.2
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
3.000886e-02           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
3.068198e-01           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 1.000000e+00
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
2.772476e-01           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
1.104822e-02           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA           NA
0.000000e+00           NA 0.000000e+00
0.000000e+00           NA           NA
