fid,DN,Area
98418,"1",507.409
98419,"1",338.273
98420,"1",338.273
98421,"1",422.841
98422,"1",338.273
98423,"1",338.273
98424,"1",1353.091
98425,"1",338.273
98426,"1",338.273
98427,"1",338.273
98428,"1",169.136
98429,"1",253.704
98430,"1",338.273
98431,"1",7780.266
98432,"1",338.273
98433,"1",507.409
98434,"1",338.273
98435,"1",84.568
98436,"1",84.568
98437,"1",2114.204
98438,"1",50064.046
98439,"1",3636.431
98440,"1",3382.720
98441,"1",5412.363
98442,"1",14376.560
98443,"1",2114.203
98444,"1",7188.294
98445,"1",74588.398
98446,"1",761.114
98447,"1",2029.636
98448,"1",4228.409
98449,"1",676.546
98450,"1",338.273
98451,"1",338.273
98452,"1",84.568
98453,"1",338.273
98454,"1",338.273
98455,"1",1606.797
98456,"1",507.410
98457,"1",169.136
98458,"1",338.273
98459,"1",338.273
98460,"1",2875.324
98461,"1",1014.819
98462,"1",422.841
98463,"1",253.705
98464,"1",253.705
98465,"1",338.273
98466,"1",169.137
98467,"1",338.273
98468,"1",1606.798
98469,"1",84.568
98470,"1",169.137
98471,"1",338.273
98472,"1",84.568
98473,"1",84.568
98474,"1",338.273
98475,"1",84.568
98476,"1",84.568
98477,"1",84.568
98478,"1",169.137
98479,"1",1099.388
98480,"1",338.273
98481,"1",84.568
98482,"1",84.568
98483,"1",338.273
98484,"1",84.568
98485,"1",84.568
98486,"1",84.568
98487,"1",169.137
98488,"1",84.568
98489,"1",84.568
98490,"1",4566.681
98491,"1",12516.083
98492,"1",2790.754
98493,"1",2367.913
98494,"1",1353.093
98495,"1",1353.094
98496,"1",7103.742
98497,"1",1606.799
98498,"1",82792.107
98499,"1",2029.638
98500,"1",30360.008
98501,"1",422.842
98502,"1",422.842
98503,"1",26469.758
98504,"1",676.547
98505,"1",1522.231
98506,"1",1014.821
98507,"1",48711.173
98508,"1",845.684
98509,"1",84.568
98510,"1",84.568
98511,"1",84.568
98512,"1",253.705
98513,"1",9979.063
98514,"1",338.274
98515,"1",1353.095
98516,"1",338.274
98517,"1",84.568
98518,"1",338.274
98519,"1",84.568
98520,"1",845.685
98521,"1",591.979
98522,"1",1183.958
98523,"1",84.568
98524,"1",84.568
98525,"1",338.274
98526,"1",169.137
98527,"1",1437.664
98528,"1",169.137
98529,"1",338.274
98530,"1",1353.095
98531,"1",1353.096
98532,"1",84.568
98533,"1",84.568
98534,"1",84.568
98535,"1",169.137
98536,"1",253.705
98537,"1",84.568
98538,"1",84.568
98539,"1",507.411
98540,"1",169.137
98541,"1",1183.959
98542,"1",169.137
98543,"1",676.548
98544,"1",84.569
98545,"1",84.569
98546,"1",8118.562
98547,"1",338.274
98548,"1",22664.239
98549,"1",3636.445
98550,"1",6119717.207
98551,"1",12346.980
98552,"1",1014.822
98553,"1",422.843
98554,"1",422.843
98555,"1",591.980
98556,"1",676.548
98557,"1",3636.448
98558,"1",845.685
98559,"1",591.980
98560,"1",5412.385
98561,"1",1099.390
98562,"1",338.274
98563,"1",253.706
98564,"1",253.706
98565,"1",198395.201
98566,"1",84.569
98567,"1",169.137
98568,"1",338.274
98569,"1",84.569
98570,"1",84.569
98571,"1",1691.372
98572,"1",591.980
98573,"1",338.274
98574,"1",253.706
98575,"1",169.137
98576,"1",84.569
98577,"1",84.569
98578,"1",169.137
98579,"1",16321.722
98580,"1",84.569
98581,"1",84.569
98582,"1",84.569
98583,"1",84.569
98584,"1",84.569
98585,"1",84.569
98586,"1",84.569
98587,"1",338.274
98588,"1",338.274
98589,"1",591.980
98590,"1",84.569
98591,"1",2114.215
98592,"1",23932.907
98593,"1",1606.804
98594,"1",4397.572
98595,"1",2452.492
98596,"1",591.981
98597,"1",8879.704
98598,"1",1437.668
98599,"1",1437.668
98600,"1",7019.203
98601,"1",2367.924
98602,"1",422.843
98603,"1",338.275
98604,"1",338.275
98605,"1",338.275
98606,"1",169.137
98607,"1",338.275
98608,"1",1353.099
98609,"1",507.412
98610,"1",507.412
98611,"1",2621.629
98612,"1",338.275
98613,"1",11078.488
98614,"1",2790.768
98615,"1",338.275
98616,"1",1522.237
98617,"1",338.275
98618,"1",169.137
98619,"1",507.412
98620,"1",253.706
98621,"1",338.275
98622,"1",84.569
98623,"1",84.569
98624,"1",169.138
98625,"1",84.569
98626,"1",338.275
98627,"1",84.569
98628,"1",13530.986
98629,"1",10317.372
98630,"1",10909.360
98631,"1",2875.337
98632,"1",18013.100
98633,"1",4820.420
98634,"1",6934.638
98635,"1",2875.338
98636,"1",338.275
98637,"1",2114.218
98638,"1",338.275
98639,"1",27992.217
98640,"1",591.982
98641,"1",27315.681
98642,"1",422.844
98643,"1",253.706
98644,"1",6765.504
98645,"1",84.569
98646,"1",3467.319
98647,"1",84.569
98648,"1",1183.964
98649,"1",84.569
98650,"1",84.569
98651,"1",84.569
98652,"1",338.275
98653,"1",84.569
98654,"1",84.569
98655,"1",27907.661
98656,"1",4143.870
98657,"1",1099.394
98658,"1",253.707
98659,"1",84.569
98660,"1",84.569
98661,"1",6765.506
98662,"1",507.413
98663,"1",84.569
98664,"1",84.569
98665,"1",1691.378
98666,"1",338.276
98667,"1",1353.103
98668,"1",1183.964
98669,"1",253.707
98670,"1",422.845
98671,"1",169.138
98672,"1",84.569
98673,"1",84.569
98674,"1",84.569
98675,"1",253.707
98676,"1",84.569
98677,"1",84.569
98678,"1",84.569
98679,"1",84.569
98680,"1",676.551
98681,"1",84.569
98682,"1",2198.789
98683,"1",84.569
98684,"1",56829.897
98685,"1",23848.377
98686,"1",1945.086
98687,"1",4820.428
98688,"1",3890.170
98689,"1",48457.894
98690,"1",10401.979
98691,"1",2706.206
98692,"1",338.276
98693,"1",2875.344
98694,"1",2706.205
98695,"1",591.983
98696,"1",2959.911
98697,"1",676.552
98698,"1",253.707
98699,"1",253.707
98700,"1",84.569
98701,"1",338.276
98702,"1",676.552
98703,"1",253.707
98704,"1",3890.171
98705,"1",84.569
98706,"1",84.569
98707,"1",1183.966
98708,"1",84.569
98709,"1",591.983
98710,"1",84.569
98711,"1",338.276
98712,"1",169.138
98713,"1",4143.881
98714,"1",422.845
98715,"1",169.138
98716,"1",338.276
98717,"1",169.138
98718,"1",84.569
98719,"1",84.569
98720,"1",17844.044
98721,"1",3551.899
98722,"1",14292.165
98723,"1",3636.469
98724,"1",761.122
98725,"1",14123.020
98726,"1",22410.724
98727,"1",1353.105
98728,"1",1268.536
98729,"1",169.138
98730,"1",84.569
98731,"1",84.569
98732,"1",84.569
98733,"1",84.569
98734,"1",84.569
98735,"1",169.138
98736,"1",169.138
98737,"1",761.122
98738,"1",84.569
98739,"1",84.569
98740,"1",169.138
98741,"1",84.569
98742,"1",8964.310
98743,"1",84.569
98744,"1",1014.830
98745,"1",84.569
98746,"1",338.277
98747,"1",84.569
98748,"1",84.569
98749,"1",77718.726
98750,"1",17336.652
98751,"1",3044.491
98752,"1",4143.887
98753,"1",1860.521
98754,"1",7780.363
98755,"1",10571.158
98756,"1",2367.938
98757,"1",1945.093
98758,"1",1353.108
98759,"1",338.277
98760,"1",1268.539
98761,"1",591.985
98762,"1",3636.478
98763,"1",23087.392
98764,"1",1775.954
98765,"1",1268.539
98766,"1",591.985
98767,"1",253.708
98768,"1",4989.586
98769,"1",169.139
98770,"1",1183.970
98771,"1",2621.645
98772,"1",2198.801
98773,"1",169.139
98774,"1",591.985
98775,"1",84.569
98776,"1",845.693
98777,"1",338.277
98778,"1",3129.063
98779,"1",84.569
98780,"1",761.124
98781,"1",84.569
98782,"1",84.569
98783,"1",84.569
98784,"1",845.694
98785,"1",1606.818
98786,"1",845.694
98787,"1",3382.774
98788,"1",338.278
98789,"1",4651.318
98790,"1",19112.641
98791,"1",1606.819
98792,"1",1268.541
98793,"1",253.708
98794,"1",338.278
98795,"1",338.278
98796,"1",591.986
98797,"1",253.708
98798,"1",2367.942
98799,"1",84.569
98800,"1",84.569
98801,"1",1353.111
98802,"1",676.556
98803,"1",1268.542
98804,"1",84.569
98805,"1",253.708
98806,"1",338.278
98807,"1",84.569
98808,"1",338.278
98809,"1",8203.235
98810,"1",6342.711
98811,"1",8541.516
98812,"1",9810.062
98813,"1",3974.769
98814,"1",6342.711
98815,"1",24186.832
98816,"1",1014.834
98817,"1",253.709
98818,"1",84.570
98819,"1",84.570
98820,"1",2621.657
98821,"1",591.987
98822,"1",761.125
98823,"1",1014.835
98824,"1",84.570
98825,"1",6596.424
98826,"1",591.987
98827,"1",23087.478
98828,"1",84.570
98829,"1",338.278
98830,"1",422.848
98831,"1",338.278
98832,"1",84.570
98833,"1",338.278
98834,"1",84.570
98835,"1",338.278
98836,"1",84.570
98837,"1",338.278
98838,"1",84.570
98839,"1",169.139
98840,"1",169.139
98841,"1",169.139
98842,"1",35941.969
98843,"1",84.570
98844,"1",84.570
98845,"1",84.570
98846,"1",84.570
98847,"1",338.279
98848,"1",84.570
98849,"1",84.570
98850,"1",6342.720
98851,"1",5158.749
98852,"1",591.987
98853,"1",5074.176
98854,"1",2283.381
98855,"1",2621.661
98856,"1",845.696
98857,"1",761.127
98858,"1",338.279
98859,"1",253.709
98860,"1",29599.336
98861,"1",6004.437
98862,"1",169.139
98863,"1",253.709
98864,"1",507.418
98865,"1",1860.534
98866,"1",338.279
98867,"1",845.697
98868,"1",930.267
98869,"1",169.139
98870,"1",84.570
98871,"1",12431.722
98872,"1",84.570
98873,"1",84.570
98874,"1",1099.407
98875,"1",338.279
98876,"1",338.279
98877,"1",84.570
98878,"1",84.570
98879,"1",338.279
98880,"1",1183.977
98881,"1",1775.965
98882,"1",507.419
98883,"1",338.279
98884,"1",338.279
98885,"1",338.279
98886,"1",338.279
98887,"1",338.279
98888,"1",338.279
98889,"1",338.279
98890,"1",338.279
98891,"1",1353.116
98892,"1",338.279
98893,"1",169.140
98894,"1",169.140
98895,"1",2537.092
98896,"1",13192.867
98897,"1",591.988
98898,"1",3974.779
98899,"1",26047.436
98900,"1",3382.792
98901,"1",1775.966
98902,"1",2959.942
98903,"1",2114.245
98904,"1",253.710
98905,"1",84.570
98906,"1",676.559
98907,"1",253.710
98908,"1",84.570
98909,"1",1353.118
98910,"1",84.570
98911,"1",845.698
98912,"1",1860.534
98913,"1",6765.578
98914,"1",84.570
98915,"1",338.279
98916,"1",338.280
98917,"1",84.570
98918,"1",507.419
98919,"1",1860.537
98920,"1",84.570
98921,"1",84.570
98922,"1",761.129
98923,"1",169.140
98924,"1",253.710
98925,"1",84.570
98926,"1",169.140
98927,"1",169.140
98928,"1",84.570
98929,"1",84.570
98930,"1",41777.493
98931,"1",29176.557
98932,"1",2198.817
98933,"1",28077.193
98934,"1",845.699
98935,"1",6934.726
98936,"1",28669.183
98937,"1",1522.259
98938,"1",591.990
98939,"1",1353.119
98940,"1",169.140
98941,"1",169.140
98942,"1",1353.120
98943,"1",84.570
98944,"1",338.280
98945,"1",338.280
98946,"1",84.570
98947,"1",1606.828
98948,"1",3298.223
98949,"1",169.140
98950,"1",2790.810
98951,"1",253.710
98952,"1",338.280
98953,"1",338.280
98954,"1",1353.120
98955,"1",84.570
98956,"1",338.280
98957,"1",84.570
98958,"1",338.280
98959,"1",17252.129
98960,"1",169.140
98961,"1",422.850
98962,"1",169.140
98963,"1",1183.980
98964,"1",676.560
98965,"1",761.130
98966,"1",84.570
98967,"1",2959.950
98968,"1",845.700
98969,"1",84.570
98970,"1",84.570
98971,"1",84.570
98972,"1",84.570
98973,"1",84.570
98974,"1",84.570
98975,"1",845.700
98976,"1",169.140
98977,"1",84.570
98978,"1",84.570
98979,"1",84.570
98980,"1",338.280
98981,"1",84.570
98982,"1",84.570
98983,"1",84.570
98984,"1",169.140
98985,"1",338.280
98986,"1",84.570
98987,"1",84.570
98988,"1",84.570
98989,"1",84.570
98990,"1",207870.843
98991,"1",68247.489
98992,"1",57676.602
98993,"1",600269.208
98994,"1",11332.395
98995,"1",3129.092
98996,"1",4905.067
98997,"1",14799.760
98998,"1",2367.962
98999,"1",2959.953
99000,"1",1014.841
99001,"1",9640.988
99002,"1",2367.964
99003,"1",19112.794
99004,"1",338.280
99005,"1",1183.981
99006,"1",1353.122
99007,"1",253.710
99008,"1",253.710
99009,"1",422.851
99010,"1",1099.411
99011,"1",84.570
99012,"1",591.991
99013,"1",1775.972
99014,"1",338.281
99015,"1",338.281
99016,"1",84.570
99017,"1",84.570
99018,"1",591.991
99019,"1",84.570
99020,"1",338.280
99021,"1",4989.638
99022,"1",84.570
99023,"1",338.281
99024,"1",845.701
99025,"1",761.131
99026,"1",169.140
99027,"1",84.570
99028,"1",84.570
99029,"1",169.140
99030,"1",84.570
99031,"1",169.140
99032,"1",84.570
99033,"1",84.570
99034,"1",84.570
99035,"1",84.570
99036,"1",253.711
99037,"1",507.421
99038,"1",84.570
99039,"1",84.570
99040,"1",84.570
99041,"1",169.140
99042,"1",2537.105
99043,"1",169.140
99044,"1",676.562
99045,"1",84.570
99046,"1",84.570
99047,"1",169.140
99048,"1",84.570
99049,"1",84.570
99050,"1",84.570
99051,"1",761.132
99052,"1",84.570
99053,"1",338.281
99054,"1",3044.526
99055,"1",84.570
99056,"1",169.140
99057,"1",169.140
99058,"1",507.421
99059,"1",35603.882
99060,"1",8372.449
99061,"1",18351.709
99062,"1",2367.968
99063,"1",2367.968
99064,"1",1014.843
99065,"1",1606.835
99066,"1",84.570
99067,"1",676.562
99068,"1",338.281
99069,"1",253.711
99070,"1",676.562
99071,"1",1606.836
99072,"1",930.273
99073,"1",1437.695
99074,"1",338.281
99075,"1",507.422
99076,"1",338.281
99077,"1",169.141
99078,"1",253.711
99079,"1",169.141
99080,"1",930.273
99081,"1",253.711
99082,"1",676.563
99083,"1",338.281
99084,"1",1945.117
99085,"1",253.711
99086,"1",1945.117
99087,"1",84.570
99088,"1",84.570
99089,"1",28669.320
99090,"1",11247.854
99091,"1",3382.813
99092,"1",6681.055
99093,"1",591.992
99094,"1",2198.829
99095,"1",2875.394
99096,"1",8457.022
99097,"1",4566.799
99098,"1",676.563
99099,"1",422.852
99100,"1",84.570
99101,"1",84.570
99102,"1",1606.838
99103,"1",84.570
99104,"1",1860.549
99105,"1",169.141
99106,"1",103598.335
99107,"1",2029.689
99108,"1",84.570
99109,"1",338.282
99110,"1",169.141
99111,"1",338.282
99112,"1",1691.409
99113,"1",253.711
99114,"1",676.563
99115,"1",169.141
99116,"1",84.570
99117,"1",761.134
99118,"1",6934.765
99119,"1",338.282
99120,"1",422.852
99121,"1",169.141
99122,"1",169.141
99123,"1",84.570
99124,"1",591.993
99125,"1",84.570
99126,"1",930.275
99127,"1",84.570
99128,"1",84.570
99129,"1",182163.701
99130,"1",8795.312
99131,"1",5666.220
99132,"1",1860.550
99133,"1",422.853
99134,"1",845.705
99135,"1",1099.417
99136,"1",761.135
99137,"1",4143.952
99138,"1",845.705
99139,"1",338.282
99140,"1",338.282
99141,"1",169.141
99142,"1",338.282
99143,"1",2621.687
99144,"1",84.571
99145,"1",84.571
99146,"1",5666.231
99147,"1",4059.388
99148,"1",338.282
99149,"1",338.282
99150,"1",27992.774
99151,"1",591.994
99152,"1",84.571
99153,"1",338.282
99154,"1",19620.342
99155,"1",845.706
99156,"1",507.424
99157,"1",253.712
99158,"1",676.565
99159,"1",3551.965
99160,"1",84.571
99161,"1",84.571
99162,"1",676.565
99163,"1",6089.081
99164,"1",4143.952
99165,"1",169.141
99166,"1",676.565
99167,"1",338.283
99168,"1",169.141
99169,"1",12516.418
99170,"1",338.283
99171,"1",169.141
99172,"1",253.712
99173,"1",169.141
99174,"1",84.571
99175,"1",84.571
99176,"1",169.141
99177,"1",9979.328
99178,"1",5497.092
99179,"1",1775.984
99180,"1",422.853
99181,"1",7357.653
99182,"1",422.853
99183,"1",1860.554
99184,"1",338.283
99185,"1",3551.967
99186,"1",845.707
99187,"1",1099.419
99188,"1",338.283
99189,"1",2029.696
99190,"1",169.141
99191,"1",338.283
99192,"1",507.424
99193,"1",338.283
99194,"1",61398.064
99195,"1",845.707
99196,"1",169.141
99197,"1",6511.940
99198,"1",84.571
99199,"1",9133.629
99200,"1",84.571
99201,"1",338.283
99202,"1",105711.818
99203,"1",8457.072
99204,"1",507.424
99205,"1",253.712
99206,"1",2790.834
99207,"1",338.283
99208,"1",84.571
99209,"1",422.854
99210,"1",253.712
99211,"1",84.571
99212,"1",507.425
99213,"1",338.283
99214,"1",84.571
99215,"1",17083.238
99216,"1",6681.086
99217,"1",6511.954
99218,"1",16068.450
99219,"1",2367.981
99220,"1",507.425
99221,"1",845.708
99222,"1",5243.393
99223,"1",930.279
99224,"1",845.708
99225,"1",35265.910
99226,"1",17590.684
99227,"1",676.567
99228,"1",169.142
99229,"1",169.142
99230,"1",5581.672
99231,"1",169.142
99232,"1",1691.418
99233,"1",253.713
99234,"1",169.142
99235,"1",507.425
99236,"1",1014.851
99237,"1",338.283
99238,"1",3974.830
99239,"1",338.284
99240,"1",84.571
99241,"1",338.284
99242,"1",338.284
99243,"1",66726.148
99244,"1",7526.804
99245,"1",3382.833
99246,"1",9471.929
99247,"1",68840.407
99248,"1",8203.373
99249,"1",7949.662
99250,"1",4566.827
99251,"1",19451.300
99252,"1",422.855
99253,"1",4397.685
99254,"1",253.713
99255,"1",1183.993
99256,"1",507.426
99257,"1",253.713
99258,"1",338.284
99259,"1",676.568
99260,"1",338.284
99261,"1",84.571
99262,"1",84.571
99263,"1",169.142
99264,"1",84.571
99265,"1",84.571
99266,"1",845.709
99267,"1",5412.544
99268,"1",253.713
99269,"1",338.284
99270,"1",845.710
99271,"1",4143.978
99272,"1",1099.423
99273,"1",84.571
99274,"1",591.997
99275,"1",253.713
99276,"1",84.571
99277,"1",338.284
99278,"1",84.571
99279,"1",8879.942
99280,"1",338.284
99281,"1",3890.263
99282,"1",169.142
99283,"1",338.284
99284,"1",338.284
99285,"1",169.142
99286,"1",253.713
99287,"1",84.571
99288,"1",169.142
99289,"1",84.571
99290,"1",532960.395
99291,"1",591.998
99292,"1",28838.682
99293,"1",4143.982
99294,"1",7949.685
99295,"1",2283.419
99296,"1",676.569
99297,"1",591.998
99298,"1",84.571
99299,"1",1353.138
99300,"1",338.285
99301,"1",84.571
99302,"1",84.571
99303,"1",338.285
99304,"1",338.285
99305,"1",84.571
99306,"1",338.285
99307,"1",84.571
99308,"1",338.285
99309,"1",84.571
99310,"1",2959.989
99311,"1",1014.854
99312,"1",2452.564
99313,"1",422.856
99314,"1",84.571
99315,"1",84.571
99316,"1",4905.124
99317,"1",84.571
99318,"1",591.998
99319,"1",84.571
99320,"1",84.571
99321,"1",84.571
99322,"1",169.142
99323,"1",507.427
99324,"1",17844.492
99325,"1",363483.804
99326,"1",845.712
99327,"1",13615.949
99328,"1",4735.991
99329,"1",338.285
99330,"1",1606.854
99331,"1",1353.139
99332,"1",845.712
99333,"1",1353.139
99334,"1",4651.418
99335,"1",2537.137
99336,"1",84.571
99337,"1",84.571
99338,"1",5919.979
99339,"1",338.285
99340,"1",1860.566
99341,"1",845.713
99342,"1",169.142
99343,"1",84.571
99344,"1",84.571
99345,"1",84.571
99346,"1",84.571
99347,"1",169.142
99348,"1",84.571
99349,"1",1353.139
99350,"1",76198.262
99351,"1",84.571
99352,"1",84.571
99353,"1",84.571
99354,"1",84.571
99355,"1",169.143
99356,"1",84.571
99357,"1",12685.656
99358,"1",14461.674
99359,"1",7442.269
99360,"1",4905.138
99361,"1",12093.688
99362,"1",3551.995
99363,"1",1353.142
99364,"1",1014.857
99365,"1",592.000
99366,"1",338.286
99367,"1",761.142
99368,"1",338.286
99369,"1",8795.415
99370,"1",338.286
99371,"1",1606.856
99372,"1",253.714
99373,"1",27485.601
99374,"1",20466.202
99375,"1",253.714
99376,"1",338.286
99377,"1",1353.143
99378,"1",338.286
99379,"1",338.286
99380,"1",422.857
99381,"1",84.571
99382,"1",84.571
99383,"1",84.571
99384,"1",84.571
99385,"1",3129.142
99386,"1",338.286
99387,"1",3636.572
99388,"1",253.714
99389,"1",169.143
99390,"1",338.286
99391,"1",84.572
99392,"1",84.572
99393,"1",338.286
99394,"1",84.572
99395,"1",2706.286
99396,"1",16829.714
99397,"1",7611.438
99398,"1",5243.429
99399,"1",3382.861
99400,"1",58269.645
99401,"1",845.715
99402,"1",4566.860
99403,"1",3129.147
99404,"1",507.429
99405,"1",169.143
99406,"1",845.716
99407,"1",18774.830
99408,"1",338.286
99409,"1",84.572
99410,"1",5328.008
99411,"1",3552.005
99412,"1",84.572
99413,"1",1691.431
99414,"1",169.143
99415,"1",2621.718
99416,"1",84.572
99417,"1",84.572
99418,"1",3298.290
99419,"1",338.286
99420,"1",253.715
99421,"1",28923.416
99422,"1",24102.897
99423,"1",3213.720
99424,"1",1014.859
99425,"1",10148.606
99426,"1",6004.582
99427,"1",3636.579
99428,"1",338.287
99429,"1",1860.576
99430,"1",21312.024
99431,"1",253.715
99432,"1",253.715
99433,"1",338.287
99434,"1",253.715
99435,"1",507.430
99436,"1",84.572
99437,"1",338.287
99438,"1",234177.349
99439,"1",2368.008
99440,"1",84.572
99441,"1",507.430
99442,"1",84.572
99443,"1",2537.152
99444,"1",169.143
99445,"1",338.287
99446,"1",84.572
99447,"1",169.143
99448,"1",84.572
99449,"1",1606.864
99450,"1",84.572
99451,"1",930.288
99452,"1",676.574
99453,"1",84.572
99454,"1",84.572
99455,"1",422.859
99456,"1",253.715
99457,"1",169.144
99458,"1",84.572
99459,"1",7696.025
99460,"1",13277.764
99461,"1",23426.343
99462,"1",26386.324
99463,"1",6850.314
99464,"1",29938.343
99465,"1",1099.433
99466,"1",3636.585
99467,"1",3890.305
99468,"1",592.003
99469,"1",338.287
99470,"1",253.715
99471,"1",338.287
99472,"1",507.431
99473,"1",169.144
99474,"1",84.572
99475,"1",84.572
99476,"1",1099.434
99477,"1",2960.014
99478,"1",2198.870
99479,"1",1353.151
99480,"1",169.144
99481,"1",338.288
99482,"1",338.288
99483,"1",1014.863
99484,"1",676.575
99485,"1",169.144
99486,"1",84.572
99487,"1",169.144
99488,"1",6173.744
99489,"1",8541.750
99490,"1",4482.310
99491,"1",1099.436
99492,"1",9810.352
99493,"1",36957.827
99494,"1",13869.799
99495,"1",338.288
99496,"1",169.144
99497,"1",592.004
99498,"1",1014.863
99499,"1",338.288
99500,"1",1353.152
99501,"1",338.288
99502,"1",3129.162
99503,"1",338.288
99504,"1",1522.297
99505,"1",1776.011
99506,"1",84.572
99507,"1",12939.479
99508,"1",84.572
99509,"1",20381.823
99510,"1",84.572
99511,"1",84.572
99512,"1",84.572
99513,"1",1184.009
99514,"1",338.288
99515,"1",338.288
99516,"1",84.572
99517,"1",169.144
99518,"1",84.572
99519,"1",84.572
99520,"1",338.288
99521,"1",84.572
99522,"1",84.572
99523,"1",845.721
99524,"1",592.004
99525,"1",338.288
99526,"1",1776.013
99527,"1",84.572
99528,"1",2960.022
99529,"1",3382.881
99530,"1",1776.013
99531,"1",10233.212
99532,"1",1353.153
99533,"1",1353.153
99534,"1",9810.362
99535,"1",169.144
99536,"1",84.572
99537,"1",2452.592
99538,"1",84.572
99539,"1",84.572
99540,"1",338.288
99541,"1",84.572
99542,"1",761.149
99543,"1",3382.883
99544,"1",592.005
99545,"1",1014.865
99546,"1",253.716
99547,"1",169.144
99548,"1",253.716
99549,"1",761.149
99550,"1",84.572
99551,"1",84.572
99552,"1",253.716
99553,"1",84.572
99554,"1",4059.461
99555,"1",84.572
99556,"1",1268.582
99557,"1",338.289
99558,"1",338.289
99559,"1",253.716
99560,"1",49812.690
99561,"1",338.289
99562,"1",183858.218
99563,"1",845.722
99564,"1",338.289
99565,"1",1184.010
99566,"1",1184.011
99567,"1",1014.866
99568,"1",422.861
99569,"1",169.144
99570,"1",592.005
99571,"1",422.861
99572,"1",338.289
99573,"1",422.861
99574,"1",507.433
99575,"1",84.572
99576,"1",84.572
99577,"1",1353.156
99578,"1",676.578
99579,"1",338.289
99580,"1",338.289
99581,"1",169.145
99582,"1",1268.584
99583,"1",16237.865
99584,"1",84.572
99585,"1",84.572
99586,"1",338.289
99587,"1",84.572
99588,"1",84.572
99589,"1",4736.051
99590,"1",2621.742
99591,"1",84.572
99592,"1",84.572
99593,"1",3636.610
99594,"1",2114.307
99595,"1",507.434
99596,"1",18183.030
99597,"1",2537.170
99598,"1",169.145
99599,"1",84.572
99600,"1",422.862
99601,"1",507.434
99602,"1",338.289
99603,"1",253.717
99604,"1",169.145
99605,"1",84.572
99606,"1",84.572
99607,"1",253.717
99608,"1",84.572
99609,"1",84.572
99610,"1",84.572
99611,"1",84.572
99612,"1",169.145
99613,"1",84.572
99614,"1",19874.467
99615,"1",6681.213
99616,"1",253.717
99617,"1",253.717
99618,"1",845.724
99619,"1",7019.498
99620,"1",169.145
99621,"1",676.579
99622,"1",338.290
99623,"1",1014.869
99624,"1",2368.027
99625,"1",253.717
99626,"1",507.435
99627,"1",507.435
99628,"1",1353.159
99629,"1",338.290
99630,"1",592.007
99631,"1",1353.159
99632,"1",338.290
99633,"1",1945.167
99634,"1",1860.593
99635,"1",2283.455
99636,"1",84.572
99637,"1",37042.575
99638,"1",21143.102
99639,"1",206609.262
99640,"1",4059.477
99641,"1",592.007
99642,"1",35351.234
99643,"1",1099.442
99644,"1",3044.610
99645,"1",4905.203
99646,"1",845.725
99647,"1",5497.209
99648,"1",1268.588
99649,"1",676.580
99650,"1",1184.016
99651,"1",169.145
99652,"1",169.145
99653,"1",84.573
99654,"1",1691.451
99655,"1",9133.822
99656,"1",32052.901
99657,"1",422.863
99658,"1",84.573
99659,"1",169.145
99660,"1",84.573
99661,"1",676.581
99662,"1",338.290
99663,"1",338.290
99664,"1",676.581
99665,"1",84.573
99666,"1",84.573
99667,"1",84.573
99668,"1",84.573
99669,"1",169.145
99670,"1",1437.733
99671,"1",338.290
99672,"1",676.581
99673,"1",676.581
99674,"1",84.573
99675,"1",84.573
99676,"1",169.145
99677,"1",84.573
99678,"1",169.145
99679,"1",1353.163
99680,"1",10148.712
99681,"1",6173.804
99682,"1",37802364.340
99683,"1",28923.804
99684,"1",422.863
99685,"1",2114.316
99686,"1",338.291
99687,"1",676.581
99688,"1",477319.770
99689,"1",3467.482
99690,"1",169.145
99691,"1",676.582
99692,"1",338.291
99693,"1",338.291
99694,"1",84.573
99695,"1",84.573
99696,"1",84.573
99697,"1",84.573
99698,"1",84.573
99699,"1",930.299
99700,"1",84.573
99701,"1",253.718
99702,"1",338.291
99703,"1",338.291
99704,"1",253.718
99705,"1",338.291
99706,"1",676.582
99707,"1",1522.309
99708,"1",338.291
99709,"1",338.291
99710,"1",169.145
99711,"1",338.291
99712,"1",4059.490
99713,"1",338.291
99714,"1",338.291
99715,"1",507.437
99716,"1",338.291
99717,"1",169.146
99718,"1",84.573
99719,"1",5158.936
99720,"1",3467.484
99721,"1",7357.835
99722,"1",63852.141
99723,"1",18098.537
99724,"1",1437.737
99725,"1",8541.850
99726,"1",1353.165
99727,"1",1353.165
99728,"1",1522.311
99729,"1",845.728
99730,"1",2283.466
99731,"1",338.291
99732,"1",169.146
99733,"1",1353.166
99734,"1",845.729
99735,"1",169.146
99736,"1",930.302
99737,"1",5666.377
99738,"1",84.573
99739,"1",2114.322
99740,"1",84.573
99741,"1",84.573
99742,"1",84.573
99743,"1",84.573
99744,"1",169.146
99745,"1",507.437
99746,"1",5920.099
99747,"1",169.146
99748,"1",3129.193
99749,"1",592.010
99750,"1",169.146
99751,"1",592.010
99752,"1",84.573
99753,"1",84.573
99754,"1",338.292
99755,"1",84.573
99756,"1",338.292
99757,"1",9472.163
99758,"1",165338.300
99759,"1",27824.441
99760,"1",14546.532
99761,"1",2368.044
99762,"1",338.292
99763,"1",338.292
99764,"1",2875.482
99765,"1",338.292
99766,"1",761.157
99767,"1",84.573
99768,"1",253.719
