fid,DN,Area,AreaHa
94048,"1",10062.290,1.006
94069,"1",42701.321,4.270
94080,"1",17756.975,1.776
94139,"1",13782.800,1.378
94142,"1",12091.687,1.209
94143,"1",42278.564,4.228
94177,"1",104005.172,10.401
94178,"1",135797.653,13.580
94179,"1",34161.099,3.416
94180,"1",21223.845,2.122
94184,"1",15643.104,1.564
94191,"1",20885.643,2.089
94213,"1",20716.556,2.072
94232,"1",147975.094,14.798
94260,"1",38558.131,3.856
94337,"1",493807.600,49.381
94338,"1",67899.576,6.790
94339,"1",23845.236,2.385
94340,"1",29003.244,2.900
94429,"1",24099.016,2.410
94430,"1",32385.573,3.239
94432,"1",14121.178,1.412
94437,"1",231348.271,23.135
94489,"1",63756.603,6.376
94493,"1",17165.306,1.717
94499,"1",81682.832,8.168
94519,"1",102146.034,10.215
94603,"1",44815.864,4.482
94619,"1",84388.680,8.439
94625,"1",21477.777,2.148
94637,"1",12176.413,1.218
94664,"1",45915.149,4.592
94665,"1",59444.512,5.944
94713,"1",17841.815,1.784
94715,"1",19871.280,1.987
94716,"1",33062.459,3.306
94732,"1",13783.049,1.378
94785,"1",2176070.184,217.607
94832,"1",20125.024,2.013
94835,"1",13867.665,1.387
94875,"1",49551.525,4.955
94876,"1",15981.662,1.598
94877,"1",17757.394,1.776
94894,"1",85066.329,8.507
94907,"1",10569.883,1.057
94911,"1",206322.477,20.632
94951,"1",474876.854,47.488
94952,"1",25452.352,2.545
94954,"1",21224.374,2.122
94955,"1",10485.354,1.049
94956,"1",78132.638,7.813
94965,"1",14036.841,1.404
94967,"1",12937.582,1.294
95016,"1",80415.632,8.042
95019,"1",71621.617,7.162
95028,"1",73904.684,7.390
95046,"1",185184.116,18.518
95047,"1",73312.688,7.331
95048,"1",11330.966,1.133
95049,"1",59022.444,5.902
95050,"1",22154.600,2.215
95052,"1",41349.413,4.135
95053,"1",40419.436,4.042
95059,"1",18264.839,1.826
95080,"1",14797.889,1.480
95090,"1",23507.542,2.351
95126,"1",10485.361,1.049
95140,"1",20209.761,2.021
95141,"1",53949.037,5.395
95153,"1",12937.622,1.294
95175,"1",12261.172,1.226
95178,"1",15981.780,1.598
95222,"1",33147.451,3.315
95225,"1",17842.102,1.784
95332,"1",22408.443,2.241
95334,"1",67563.379,6.756
95336,"1",18011.311,1.801
95346,"1",14544.337,1.454
95353,"1",10992.817,1.099
95366,"1",116777.175,11.678
95390,"1",149501.529,14.950
95395,"1",22408.416,2.241
95422,"1",62912.734,6.291
95423,"1",132674.487,13.267
95424,"1",17588.539,1.759
95427,"1",31963.729,3.196
95439,"1",22239.343,2.224
95473,"1",3832658.965,383.266
95474,"1",28158.546,2.816
95480,"1",184508.636,18.451
95481,"1",12176.704,1.218
95483,"1",47860.981,4.786
95508,"1",117284.824,11.728
95550,"1",29511.599,2.951
95551,"1",21816.627,2.182
95554,"1",55894.361,5.589
95555,"1",18434.197,1.843
95584,"1",23592.359,2.359
95588,"1",44478.810,4.448
95596,"1",11669.373,1.167
95608,"1",13276.016,1.328
95611,"1",342805.646,34.281
95624,"1",13445.143,1.345
95659,"1",11246.557,1.125
95672,"1",46000.982,4.600
95673,"1",17334.925,1.733
95674,"1",371300.709,37.130
95677,"1",12007.655,1.201
95693,"1",25452.805,2.545
95695,"1",13529.720,1.353
95721,"1",179183.886,17.918
95722,"1",28666.154,2.867
95724,"1",29427.105,2.943
95725,"1",15559.194,1.556
95726,"1",50905.504,5.091
95727,"1",116270.857,11.627
95780,"1",42618.691,4.262
95781,"1",40081.815,4.008
95783,"1",12430.478,1.243
95784,"1",70523.692,7.052
95801,"1",19533.632,1.953
95802,"1",20379.216,2.038
95843,"1",56909.492,5.691
95859,"1",57670.512,5.767
95860,"1",23254.308,2.325
95861,"1",45240.111,4.524
95863,"1",103417.889,10.342
95864,"1",13106.995,1.311
95865,"1",10485.600,1.049
95870,"1",12768.771,1.277
95876,"1",146120.461,14.612
95877,"1",55810.235,5.581
95879,"1",77119.688,7.712
95880,"1",49383.511,4.938
95939,"1",18180.661,1.818
95941,"1",64773.861,6.477
95947,"1",42787.920,4.279
95950,"1",17165.953,1.717
95954,"1",22493.272,2.249
95957,"1",34839.207,3.484
95972,"1",103925.675,10.393
95978,"1",35515.736,3.552
95984,"1",145190.536,14.519
95994,"1",10570.192,1.057
96017,"1",29934.671,2.993
96018,"1",153140.118,15.314
96019,"1",11246.687,1.125
96024,"1",11331.247,1.133
96075,"1",27482.488,2.748
96076,"1",14544.605,1.454
96078,"1",232289.480,23.229
96079,"1",16574.067,1.657
96085,"1",25368.484,2.537
96087,"1",15559.341,1.556
96088,"1",117539.966,11.754
96092,"1",381792.249,38.179
96101,"1",11923.199,1.192
96113,"1",17504.266,1.750
96114,"1",14206.359,1.421
96131,"1",42280.814,4.228
96168,"1",69762.957,6.976
96175,"1",228568.412,22.857
96230,"1",99106.266,9.911
96238,"1",11415.857,1.142
96271,"1",23677.304,2.368
96272,"1",25537.715,2.554
96278,"1",13699.018,1.370
96282,"1",87859.690,8.786
96284,"1",12430.612,1.243
96285,"1",13276.224,1.328
96314,"1",10232.006,1.023
96346,"1",22408.921,2.241
96348,"1",81940.466,8.194
96351,"1",15728.530,1.573
96353,"1",14629.253,1.463
96359,"1",678263.770,67.826
96369,"1",10739.378,1.074
96405,"1",87183.348,8.718
96410,"1",63336.939,6.334
96418,"1",10401.154,1.040
96420,"1",17081.584,1.708
96429,"1",349235.317,34.924
96459,"1",21817.070,2.182
96500,"1",10401.164,1.040
96505,"1",35854.454,3.585
96510,"1",11754.151,1.175
96511,"1",16827.916,1.683
96513,"1",15136.691,1.514
96515,"1",52090.264,5.209
96562,"1",18941.966,1.894
96578,"1",13022.628,1.302
96579,"1",76951.644,7.695
96581,"1",11331.384,1.133
96638,"1",26975.482,2.698
96640,"1",91412.022,9.141
96641,"1",14121.958,1.412
96651,"1",257999.135,25.800
96652,"1",47016.735,4.702
96662,"1",15390.429,1.539
96704,"1",72723.647,7.272
96705,"1",58940.218,5.894
96714,"1",13614.614,1.361
96735,"1",10232.114,1.023
96736,"1",79827.106,7.983
96737,"1",17081.696,1.708
96738,"1",19026.647,1.903
96748,"1",78812.375,7.881
96756,"1",13445.495,1.345
96760,"1",13445.472,1.345
96765,"1",11500.533,1.150
96795,"1",98853.788,9.885
96796,"1",31034.559,3.103
96803,"1",110268.924,11.027
96860,"1",32049.296,3.205
96864,"1",12177.085,1.218
96866,"1",32049.371,3.205
96920,"1",23254.830,2.325
96921,"1",10063.014,1.006
96926,"1",24100.523,2.410
96979,"1",56741.834,5.674
97048,"1",79996.869,8.000
97058,"1",19703.304,1.970
97119,"1",16828.170,1.683
97120,"1",23508.643,2.351
97153,"1",15644.285,1.564
97158,"1",14206.716,1.421
97180,"1",58856.321,5.886
97193,"1",10739.621,1.074
97213,"1",12261.758,1.226
97216,"1",59608039.910,5960.804
97217,"1",13022.845,1.302
97221,"1",14883.260,1.488
97261,"1",62661.886,6.266
97262,"1",32557.148,3.256
97263,"1",10063.128,1.006
97265,"1",39322.267,3.932
97266,"1",10655.085,1.066
97301,"1",122617.507,12.262
97304,"1",39998.749,4.000
97305,"1",18942.378,1.894
97334,"1",56827.006,5.683
97338,"1",59702.388,5.970
97376,"1",86424.445,8.642
97409,"1",109172.286,10.917
97410,"1",10993.402,1.099
97447,"1",162025.293,16.203
97450,"1",15052.512,1.505
97457,"1",2339546.704,233.955
97485,"1",10824.301,1.082
97521,"1",80589.665,8.059
97522,"1",19957.321,1.996
97565,"1",155768.025,15.577
97579,"1",198558.051,19.856
97580,"1",67144.635,6.714
97584,"1",31796.423,3.180
97601,"1",49470.447,4.947
97627,"1",10570.660,1.057
97628,"1",23170.884,2.317
97653,"1",73317.906,7.332
97660,"1",10401.543,1.040
97663,"1",13784.151,1.378
97681,"1",15390.910,1.539
97691,"1",34079.876,3.408
97735,"1",45073.409,4.507
97742,"1",30189.936,3.019
97765,"1",57081.709,5.708
97772,"1",37208.953,3.721
97780,"1",1473281.487,147.328
97788,"1",83466.155,8.347
97789,"1",672967.556,67.297
97790,"1",14545.352,1.455
97791,"1",13023.163,1.302
97792,"1",78307.764,7.831
97795,"1",21564.309,2.156
97805,"1",10739.899,1.074
97823,"1",11078.103,1.108
97835,"1",13615.140,1.362
97919,"1",16067.611,1.607
97920,"1",10317.101,1.032
97960,"1",23086.589,2.309
97962,"1",215387.998,21.539
97966,"1",14291.735,1.429
97970,"1",39492.566,3.949
97971,"1",13192.376,1.319
97976,"1",48879.231,4.888
98003,"1",38646.910,3.865
98004,"1",226553.109,22.655
98005,"1",11839.357,1.184
98012,"1",2416502.294,241.650
98086,"1",17589.954,1.759
98087,"1",13868.981,1.387
98088,"1",12177.648,1.218
98111,"1",43805.516,4.381
98133,"1",283128.305,28.313
98134,"1",25539.236,2.554
98171,"1",10317.217,1.032
98172,"1",11923.994,1.192
98197,"1",43636.732,4.364
98201,"1",112558.630,11.256
98236,"1",81861.098,8.186
98241,"1",11332.032,1.133
98288,"1",11585.764,1.159
98290,"1",15222.125,1.522
98296,"1",13023.419,1.302
98297,"1",13192.554,1.319
98299,"1",22156.686,2.216
98317,"1",12008.599,1.201
98360,"1",61649.570,6.165
98361,"1",14376.519,1.438
98363,"1",49133.797,4.913
98364,"1",27991.916,2.799
98397,"1",13192.589,1.319
98407,"1",40592.538,4.059
98438,"1",50064.046,5.006
98442,"1",14376.560,1.438
98445,"1",74588.398,7.459
98491,"1",12516.083,1.252
98498,"1",82792.107,8.279
98500,"1",30360.008,3.036
98503,"1",26469.758,2.647
98507,"1",48711.173,4.871
98548,"1",22664.239,2.266
98550,"1",6119717.207,611.972
98551,"1",12346.980,1.235
98565,"1",198395.201,19.840
98579,"1",16321.722,1.632
98592,"1",23932.907,2.393
98613,"1",11078.488,1.108
98628,"1",13530.986,1.353
98629,"1",10317.372,1.032
98630,"1",10909.360,1.091
98632,"1",18013.100,1.801
98639,"1",27992.217,2.799
98641,"1",27315.681,2.732
98655,"1",27907.661,2.791
98684,"1",56829.897,5.683
98685,"1",23848.377,2.385
98689,"1",48457.894,4.846
98690,"1",10401.979,1.040
98720,"1",17844.044,1.784
98722,"1",14292.165,1.429
98725,"1",14123.020,1.412
98726,"1",22410.724,2.241
98749,"1",77718.726,7.772
98750,"1",17336.652,1.734
98755,"1",10571.158,1.057
98763,"1",23087.392,2.309
98790,"1",19112.641,1.911
98815,"1",24186.832,2.419
98827,"1",23087.478,2.309
98842,"1",35941.969,3.594
98860,"1",29599.336,2.960
98871,"1",12431.722,1.243
98896,"1",13192.867,1.319
98899,"1",26047.436,2.605
98930,"1",41777.493,4.178
98931,"1",29176.557,2.918
98933,"1",28077.193,2.808
98936,"1",28669.183,2.867
98959,"1",17252.129,1.725
98990,"1",207870.843,20.787
98991,"1",68247.489,6.825
98992,"1",57676.602,5.768
98993,"1",600269.208,60.027
98994,"1",11332.395,1.133
98997,"1",14799.760,1.480
99003,"1",19112.794,1.911
99059,"1",35603.882,3.560
99061,"1",18351.709,1.835
99089,"1",28669.320,2.867
99090,"1",11247.854,1.125
99106,"1",103598.335,10.360
99129,"1",182163.701,18.216
99150,"1",27992.774,2.799
99154,"1",19620.342,1.962
99169,"1",12516.418,1.252
99194,"1",61398.064,6.140
99202,"1",105711.818,10.571
99215,"1",17083.238,1.708
99218,"1",16068.450,1.607
99225,"1",35265.910,3.527
99226,"1",17590.684,1.759
99243,"1",66726.148,6.673
99247,"1",68840.407,6.884
99251,"1",19451.300,1.945
99290,"1",532960.395,53.296
99292,"1",28838.682,2.884
99324,"1",17844.492,1.784
99325,"1",363483.804,36.348
99327,"1",13615.949,1.362
99350,"1",76198.262,7.620
99357,"1",12685.656,1.269
99358,"1",14461.674,1.446
99361,"1",12093.688,1.209
99373,"1",27485.601,2.749
99374,"1",20466.202,2.047
99396,"1",16829.714,1.683
99400,"1",58269.645,5.827
99407,"1",18774.830,1.877
99421,"1",28923.416,2.892
99422,"1",24102.897,2.410
99425,"1",10148.606,1.015
99430,"1",21312.024,2.131
99438,"1",234177.349,23.418
99460,"1",13277.764,1.328
99461,"1",23426.343,2.343
99462,"1",26386.324,2.639
99464,"1",29938.343,2.994
99493,"1",36957.827,3.696
99494,"1",13869.799,1.387
99507,"1",12939.479,1.294
99509,"1",20381.823,2.038
99531,"1",10233.212,1.023
99560,"1",49812.690,4.981
99562,"1",183858.218,18.386
99583,"1",16237.865,1.624
99596,"1",18183.030,1.818
99614,"1",19874.467,1.987
99637,"1",37042.575,3.704
99638,"1",21143.102,2.114
99639,"1",206609.262,20.661
99642,"1",35351.234,3.535
99656,"1",32052.901,3.205
99680,"1",10148.712,1.015
99682,"1",37802364.340,3780.236
99683,"1",28923.804,2.892
99688,"1",477319.770,47.732
99722,"1",63852.141,6.385
99723,"1",18098.537,1.810
99758,"1",165338.300,16.534
99759,"1",27824.441,2.782
99760,"1",14546.532,1.455
99789,"1",20974.071,2.097
99790,"1",139375.712,13.938
99791,"1",494741.895,49.474
99792,"1",12685.950,1.269
99822,"1",10233.360,1.023
99826,"1",11924.817,1.192
99850,"1",12347.695,1.235
99852,"1",15476.928,1.548
99866,"1",2744343.092,274.434
99867,"1",14546.598,1.455
99868,"1",78906.794,7.891
99871,"1",15392.343,1.539
99873,"1",38311.792,3.831
99887,"1",11840.288,1.184
99904,"1",13954.628,1.395
99906,"1",103940.489,10.394
99923,"1",17506.732,1.751
99938,"1",49137.280,4.914
99955,"1",16322.734,1.632
99976,"1",29008.828,2.901
99985,"1",18014.226,1.801
99999,"1",10994.604,1.099
100000,"1",10740.895,1.074
100001,"1",24526.455,2.453
100021,"1",12939.827,1.294
100022,"1",15223.342,1.522
100023,"1",12009.527,1.201
100024,"1",63007.654,6.301
100027,"1",39918.982,3.992
100029,"1",13193.581,1.319
100050,"1",46431.177,4.643
100059,"1",28755.175,2.876
100088,"1",17676.022,1.768
100099,"1",189106.537,18.911
100104,"1",37720.197,3.772
100105,"1",11417.533,1.142
100108,"1",13531.920,1.353
100118,"1",11586.719,1.159
100120,"1",21228.240,2.123
100142,"1",82882.667,8.288
100143,"1",12770.777,1.277
100144,"1",12263.336,1.226
100145,"1",71380.540,7.138
100146,"1",20805.327,2.081
100187,"1",18775.593,1.878
100223,"1",784250.422,78.425
100233,"1",30277.834,3.028
100234,"1",18521.943,1.852
100245,"1",13616.603,1.362
100249,"1",55650.164,5.565
100255,"1",10487.333,1.049
100256,"1",14208.638,1.421
100270,"1",11502.263,1.150
100283,"1",57172.851,5.717
100284,"1",36959.315,3.696
100286,"1",31039.212,3.104
100290,"1",61824.632,6.182
100291,"1",13616.669,1.362
100310,"1",226915.382,22.692
100312,"1",10487.380,1.049
100315,"1",161200.521,16.120
100328,"1",53367.116,5.337
100329,"1",23850.346,2.385
100335,"1",100983.029,10.098
100342,"1",18099.219,1.810
100360,"1",11248.604,1.125
100365,"1",29094.038,2.909
100380,"1",18099.265,1.810
100382,"1",154350.238,15.435
100392,"1",10825.749,1.083
100401,"1",18860.480,1.886
100408,"1",13447.615,1.345
100413,"1",39158.776,3.916
100418,"1",22920.144,2.292
100424,"1",14970.006,1.497
100436,"1",44487.110,4.449
100452,"1",42964.754,4.296
100466,"1",996289.188,99.629
100469,"1",12094.429,1.209
100480,"1",15308.372,1.531
100490,"1",22074.513,2.207
100507,"1",277724005.000,27772.401
100508,"1",71974.716,7.197
100509,"1",11417.865,1.142
100510,"1",897852.781,89.785
100535,"1",84830.082,8.483
100537,"1",12179.077,1.218
100560,"1",13955.207,1.396
100561,"1",13701.493,1.370
100563,"1",59204.027,5.920
100564,"1",10741.302,1.074
100567,"1",53451.303,5.345
100585,"1",20636.819,2.064
100587,"1",12094.561,1.209
100596,"1",75188.914,7.519
100603,"1",56666.598,5.667
100606,"1",17930.388,1.793
100609,"1",52522.164,5.252
100610,"1",142343.067,14.234
100630,"1",723885.950,72.389
100631,"1",157566.118,15.757
100635,"1",51930.540,5.193
100642,"1",114433.173,11.443
100643,"1",23005.053,2.301
100649,"1",128895.249,12.890
100650,"1",32646.928,3.265
100651,"1",11502.564,1.150
100662,"1",11164.259,1.116
100669,"1",19875.781,1.988
100683,"1",92612.501,9.261
100684,"1",11248.873,1.125
100694,"1",13447.874,1.345
100703,"1",12517.559,1.252
100704,"1",164926.550,16.493
100707,"1",518234598.300,51823.460
100718,"1",21736.553,2.174
100719,"1",29686.928,2.969
100722,"1",14547.468,1.455
100735,"1",39836.415,3.984
100759,"1",83309.704,8.331
100760,"1",116548.774,11.655
100782,"1",17846.072,1.785
100783,"1",36537.882,3.654
100784,"1",20468.021,2.047
100795,"1",23090.010,2.309
100809,"1",74260.050,7.426
100839,"1",351928.806,35.193
100849,"1",26134.985,2.613
100852,"1",13025.212,1.303
100867,"1",318015.999,31.802
100872,"1",81195.728,8.120
100873,"1",1074055.206,107.406
100886,"1",11587.396,1.159
100888,"1",13786.458,1.379
100889,"1",11671.965,1.167
100901,"1",15647.240,1.565
100902,"1",13532.729,1.353
100917,"1",35861.700,3.586
100921,"1",18438.407,1.844
100931,"1",38145.500,3.815
100944,"1",131605.490,13.161
100945,"1",1416593.303,141.659
100946,"1",13109.933,1.311
100947,"1",59121.338,5.912
100960,"1",12010.360,1.201
100969,"1",10995.415,1.100
100981,"1",207473.321,20.747
100982,"1",42797.513,4.280
100987,"1",3177181.404,317.718
101021,"1",18184.811,1.818
101032,"1",96590.413,9.659
101046,"1",34001.497,3.400
101052,"1",72147.180,7.215
101056,"1",67241.520,6.724
101083,"1",192758.652,19.276
101087,"1",107417.777,10.742
101093,"1",41529.435,4.153
101099,"1",12433.467,1.243
101119,"1",138543.766,13.854
101125,"1",48296.095,4.830
101136,"1",783043.761,78.304
101138,"1",14294.348,1.429
101140,"1",128902.116,12.890
101141,"1",132539.570,13.254
101147,"1",178636.009,17.864
101164,"1",20807.267,2.081
101168,"1",117484.713,11.748
101170,"1",65466.729,6.547
101180,"1",127888.552,12.789
101185,"1",11503.230,1.150
101194,"1",14548.251,1.455
101195,"1",11080.350,1.108
101196,"1",12687.436,1.269
101199,"1",11164.911,1.116
101211,"1",15901.579,1.590
101219,"1",28842.813,2.884
101226,"1",158761.611,15.876
101235,"1",12349.210,1.235
101253,"1",28589.456,2.859
101263,"1",243517.001,24.352
101267,"1",25544.605,2.554
101272,"1",25882.985,2.588
101278,"1",208500.266,20.850
101280,"1",12687.779,1.269
101288,"1",12095.730,1.210
101292,"1",10488.589,1.049
101294,"1",8524227.120,852.423
101295,"1",16409.597,1.641
101301,"1",12603.296,1.260
101314,"1",10150.338,1.015
101323,"1",29774.299,2.977
101324,"1",16663.491,1.666
101352,"1",68938.031,6.894
101376,"1",170104.435,17.010
101399,"1",32143.279,3.214
101400,"1",178563.556,17.856
101401,"1",1206626.936,120.663
101434,"1",13618.690,1.362
101438,"1",12941.992,1.294
101442,"1",119945.606,11.995
101451,"1",36457.571,3.646
101469,"1",333612.090,33.361
101471,"1",13957.135,1.396
101482,"1",12180.791,1.218
101485,"1",22416.004,2.242
101492,"1",150651.716,15.065
101496,"1",292083.452,29.208
101512,"1",75707.689,7.571
101523,"1",24446.578,2.445
101540,"1",16748.981,1.675
101543,"1",856209.312,85.621
101571,"1",15311.235,1.531
101585,"1",12688.894,1.269
101594,"1",1785695.132,178.570
101600,"1",606192.108,60.619
101608,"1",83410.997,8.341
101616,"1",627537.744,62.754
101672,"1",12267.712,1.227
101751,"1",73185.191,7.319
101768,"1",35619.827,3.562
101773,"1",409414.552,40.941
101802,"1",14975.680,1.498
101818,"1",71324.866,7.132
101822,"1",10153.035,1.015
101838,"1",10491.491,1.049
101861,"1",12014.465,1.201
101895,"1",100769.199,10.077
101897,"1",12437.565,1.244
101907,"1",10322.354,1.032
101930,"1",28851.786,2.885
101948,"1",11168.489,1.117
101963,"1",15399.004,1.540
101967,"1",11337.731,1.134
101989,"1",241475.835,24.148
102014,"1",13030.000,1.303
102028,"1",14045.337,1.405
102119,"1",16160.747,1.616
102212,"1",10322.679,1.032
102219,"1",56266.958,5.627
102229,"1",55505.528,5.551
102231,"1",15822.483,1.582
102233,"1",11543120.350,1154.312
102282,"1",15230.253,1.523
102295,"1",11253.500,1.125
102335,"1",290728.988,29.073
102341,"1",61513.511,6.151
102367,"1",10238.208,1.024
102375,"1",14045.804,1.405
102380,"1",20814.877,2.081
102391,"1",21999.450,2.200
102397,"1",10915.121,1.092
102417,"1",14553.535,1.455
102447,"1",12353.623,1.235
102512,"1",246564.970,24.656
102558,"1",345479.497,34.548
102560,"1",12353.725,1.235
102619,"1",26569.054,2.657
102640,"1",34353.722,3.435
102667,"1",19799.998,1.980
102675,"1",72684.382,7.268
102681,"1",19546.178,1.955
102692,"1",2772249.581,277.225
102712,"1",48146.322,4.815
102713,"1",12100.045,1.210
102747,"1",19377.042,1.938
102819,"1",18446.402,1.845
102860,"1",12184.825,1.218
102865,"1",20223.391,2.022
102891,"1",26315.855,2.632
102933,"1",14046.463,1.405
102946,"1",11846.431,1.185
